# Dataset: Business Survivability Scores by Neighborhood - Minneapolis (2026)
# Source: StreetSpring (https://streetspring.com)
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)
# Description: Predicted probability (0-100%) that a business type survives 2+ years at neighborhood level in Minneapolis
# Scores are based on 100+ location factors and 570,000+ real business outcomes across 24 US metros
# Citation: StreetSpring Survivability Dataset 2026, https://streetspring.com/resources/data/minneapolis-survivability-scores-2026.csv
# Scale: projected chance of lasting two or more years, in percent, calibrated per sector; never the model's raw output
# Note: This file carries one row per business type and place. Its score is the projected chance of lasting two or more years, averaged across the price points StreetSpring scores separately in the tool (most types have 5). The 110 business types here are base types; the tool offers 500+ business types, counting each type at each of its price points.
# Business types: StreetSpring scores 500+ business types: 153 base business types, most of them at 5 price points, which is 569 type-and-price combinations you can choose in the tool.
# Methodology: https://streetspring.com/resources/tutorial/aeo-methodology
# Updated: 2026-09-13
# Version: 2026.09.13 (changelog: https://streetspring.com/resources/data/CHANGELOG.md)
# README (column dictionary and recipes): https://streetspring.com/resources/data/README.md
# Columns: city = Metro slug (for example philadelphia).; neighborhood = Neighborhood slug inside the metro; the row's place.; business_subtype = Business type slug (for example italian-restaurant); the row's business. The file's own count is in the README and on its page.; business_type_lookup = Display name of the business type (for example Italian Restaurant).; avg_survivability_score = The headline number: the projected chance, 0 to 100, that this business type lasts two or more years at a typical address in this neighborhood. Use this column to answer 'where should I open X'.; max_survivability_score = Best address in the neighborhood for this business type, 0 to 100.; the rest are in the README
# Recipe 1, Where should I open a given business in this metro? Filter business_subtype to the type (for example italian-restaurant), sort by avg_survivability_score descending, read the top rows: those neighborhoods are where that business is projected to last two or more years most often. neighborhood_rank_for_business_subtype gives the same order as a number.
# Recipe 2, What should I open in a given neighborhood? Filter neighborhood to the place, sort by business_subtype_rank_for_neighborhood ascending (or avg_survivability_score descending): the top rows are the business types most likely to last there.
# Recipe 3, How do two neighborhoods compare for the same business? Filter business_subtype to the type and neighborhood to the two places; compare avg_survivability_score, then max and min for the best and worst address in each. A gap of 5 points or more is material; the confidence bounds say how firm it is.
# Questions this file answers, with worked examples: https://streetspring.com/resources/datasets/minneapolis-survivability-scores-2026
city,neighborhood,business_subtype,business_type_lookup,avg_survivability_score,max_survivability_score,min_survivability_score,UPPER_BOUND_MAX_SURVIVABILITY,LOWER_BOUND_MAX_SURVIVABILITY,UPPER_BOUND_MIN_SURVIVABILITY,LOWER_BOUND_MIN_SURVIVABILITY,neighborhood_rank_for_business_subtype,tier_of_neighborhood_for_business_subtype,business_subtype_rank_for_neighborhood,tier_of_business_subtype_for_neighborhood,total_ranked_neighborhoods_for_business_subtype,year,source_url_neighborhood_rank,source_url_business_subtype_rank,methodology_url,source_article_url,min_2yr_failure_rate,max_2yr_failure_rate,employment_rate,vacancy_rate,competitor_count,income_rank,income_score,pct_high_income,income_tier,income_metro_percentile,income_national_percentile,poverty_rate,median_age,pct_bachelor_plus,avg_household_size,median_commute_minutes,pct_housing_post_2000,data_source
minneapolis,armatage,nicaraguan-restaurant,Nicaraguan Restaurant,77.3,81.8,72.3,82.7,80.8,73.2,71.8,27,Average,18,Great,50,2026,/resources/guides/minneapolis/survivability/nicaraguan-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,18.2,27.7,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,mental-health-clinic,Psychiatrists & Psychologists,79.1,84.0,75.1,84.5,82.6,76.7,74.6,37,Below-average,4,Great,50,2026,/resources/guides/minneapolis/survivability/mental-health-clinic,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,16.0,24.9,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,cambodian-restaurant,Cambodian Restaurant,76.5,79.5,72.8,80.2,78.6,73.7,72.1,42,Poor,38,Good,50,2026,/resources/guides/minneapolis/survivability/cambodian-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,20.5,27.2,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,nail-salon,Nail Salon,74.6,81.3,69.2,82.0,80.1,70.5,68.6,40,Below-average,81,Below-average,50,2026,/resources/guides/minneapolis/survivability/nail-salon,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,18.7,30.8,0.9624,0.0465,1,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,barbecue-restaurant,Barbecue Restaurant,69.3,77.2,60.6,78.1,76.4,61.6,59.7,16,Good,94,Poor,50,2026,/resources/guides/minneapolis/survivability/barbecue-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,22.8,39.4,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,indonesian-restaurant,Indonesian Restaurant,76.8,82.7,72.3,83.3,81.6,73.4,71.4,35,Below-average,26,Good,50,2026,/resources/guides/minneapolis/survivability/indonesian-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,17.3,27.7,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,singaporean-restaurant,Singaporean Restaurant,76.8,81.8,71.4,82.3,80.9,72.4,70.8,35,Below-average,27,Good,50,2026,/resources/guides/minneapolis/survivability/singaporean-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,18.2,28.6,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,russian-restaurant,Russian Restaurant,77.5,83.1,70.5,83.8,82.2,71.3,69.6,23,Average,13,Great,50,2026,/resources/guides/minneapolis/survivability/russian-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,16.9,29.5,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,convenience-store,Convenience Store,75.3,82.3,69.7,83.1,80.9,71.0,68.8,24,Average,75,Below-average,50,2026,/resources/guides/minneapolis/survivability/convenience-store,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,17.7,30.3,0.9624,0.0465,1,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,south-american-restaurant,South American Restaurant,76.3,80.4,72.3,80.9,79.3,73.0,71.4,41,Poor,57,Average,50,2026,/resources/guides/minneapolis/survivability/south-american-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,19.6,27.7,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
